@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
4,32,true,false,0,57,1.0,57,213,true,29,0.12244897959183673,0.0,false,unrefactored
2,6,true,false,0,24,0.6666666666666666,16,99,true,5,0.13333333333333333,0.0,false,unrefactored
4,0,true,false,0,33,0.18181818181818182,6,46,false,1,0.3333333333333333,0.0,false,unrefactored
2,0,true,false,0,300,0.043333333333333335,13,77,false,0,0.0,0.0,false,unrefactored
2,13,true,false,0,28,1.0,28,149,false,1,0.2777777777777778,0.0,false,unrefactored
3,62,true,false,0,10,1.0,10,55,false,0,0.5,0.0,false,unrefactored
2,3,true,false,0,9,1.0,9,59,false,0,0.2857142857142857,0.0,false,unrefactored
2,0,true,false,0,12,1.0,12,98,true,4,0.0,0.0,false,unrefactored
2,3,true,true,0,33,0.30303030303030304,10,80,true,1,0.375,0.0,true,unrefactored
2,0,false,false,0,34,1.0,34,260,false,1,0.5769230769230769,0.0,false,unrefactored
2,0,false,false,0,17,1.0,17,64,true,8,0.0,0.06666666666666667,false,unrefactored
2,0,false,false,0,59,1.0,59,296,true,4,0.34285714285714286,0.0,false,unrefactored
2,0,true,false,0,15,0.9333333333333333,14,74,true,8,0.0,0.0,false,unrefactored
5,59,true,false,0,33,1.0,33,311,true,20,0.0,0.0,false,unrefactored
3,0,false,false,0,10,1.0,10,95,false,1,0.3333333333333333,0.0,false,unrefactored
2,0,true,false,0,9,1.0,9,88,false,0,0.375,0.0,false,unrefactored
2,0,false,false,0,15,1.0,15,104,true,10,0.0,0.0,false,unrefactored
3,0,false,false,0,45,0.9555555555555556,43,251,true,5,0.2692307692307692,0.0,false,unrefactored
2,16,false,false,0,27,0.9629629629629629,26,161,true,2,0.3333333333333333,0.0,false,unrefactored
2,0,false,false,0,13,1.0,13,81,false,3,0.1,0.0,false,unrefactored
2,0,true,false,0,51,1.0,51,260,true,12,0.08823529411764706,0.0,false,unrefactored
2,11,true,false,0,15,1.0,15,80,true,4,0.0,0.0,false,unrefactored
2,19,true,false,0,50,0.5,25,115,true,4,0.35294117647058826,0.0,false,unrefactored
