@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,false,0,103,0.24271844660194175,25,98,true,10,0.38095238095238093,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,false,0,103,0.24271844660194175,25,98,true,10,0.38095238095238093,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,false,0,103,0.24271844660194175,25,98,true,10,0.38095238095238093,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,false,0,103,0.24271844660194175,25,98,true,10,0.38095238095238093,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.22330097087378642,23,101,true,9,0.4,0.0,true,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,true,0,80,0.175,14,86,true,4,0.3333333333333333,0.0,true,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,true,0,80,0.175,14,86,true,4,0.3333333333333333,0.0,true,true,true,true,refactored
2,0,true,false,0,82,0.18292682926829268,15,76,true,4,0.3333333333333333,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,103,0.1941747572815534,20,89,true,7,0.25,0.0,false,true,true,true,refactored
2,0,true,true,0,121,0.1652892561983471,20,151,true,1,0.0,0.4,false,true,true,true,refactored
2,0,true,true,0,121,0.1652892561983471,20,151,true,1,0.0,0.4,false,true,true,true,refactored
2,0,true,true,0,121,0.1652892561983471,20,151,true,1,0.0,0.4,false,true,true,true,refactored
2,0,true,true,0,121,0.1652892561983471,20,151,true,1,0.0,0.4,false,true,true,true,refactored
2,0,true,false,0,36,0.3611111111111111,13,90,true,5,0.0,0.0,false,true,true,true,refactored
3,16,true,false,0,18,1.0,18,124,false,0,0.75,0.0,false,true,true,false,refactored
3,16,true,false,0,18,1.0,18,124,false,0,0.75,0.0,false,true,true,false,refactored
4,24,false,true,0,79,0.17721518987341772,14,77,true,5,0.42857142857142855,0.0,true,false,false,false,refactored
2,0,true,false,0,42,1.0,42,252,true,16,0.28205128205128205,0.02564102564102564,false,false,false,false,refactored
3,21,true,false,0,39,1.0,39,211,true,12,0.07407407407407407,0.0,false,true,true,false,refactored
4,0,true,false,0,89,0.14606741573033707,13,87,true,3,0.3333333333333333,0.0,false,true,true,true,refactored
