@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,0,57,1.0,57,191,true,9,0.23684210526315788,0.0,false,false,false,false,false,7,0.6159865846841811,262,3,5,1,59,20,0,257,5,0,0,unrefactored
2,0,true,false,0,67,0.1044776119402985,7,51,false,0,0.6666666666666666,0.0,false,false,false,false,true,3,1.0,2207,3,5,1,404,100,5,2201,1,5,0,unrefactored
2,0,false,false,0,9,0.8888888888888888,8,72,true,3,0.0,0.0,false,false,false,false,false,4,1.0,2207,0,0,0,1024,272,0,2207,0,0,0,unrefactored
2,0,false,false,0,12,0.9166666666666666,11,121,true,2,0.2,0.0,false,false,false,false,false,6,0.5944428022465268,92,0,0,0,7,2,0,92,0,0,0,unrefactored
2,0,false,true,0,53,0.20754716981132076,11,100,true,3,0.2727272727272727,0.0,true,false,false,false,true,3,0.6112201963534362,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,true,0,46,0.41304347826086957,19,103,true,5,0.3157894736842105,0.0,true,false,false,false,true,4,0.5930094786729858,120,0,0,0,11,4,0,120,0,0,0,unrefactored
2,0,false,true,0,40,0.225,9,73,false,0,0.42857142857142855,0.0,true,false,false,false,false,6,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,8,true,false,0,53,0.5471698113207547,29,247,false,0,0.47058823529411764,0.0,false,true,true,false,true,4,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,20,1.0,20,155,false,0,0.38461538461538464,0.0,false,false,false,false,true,3,0.6139275766016713,253,0,0,0,45,18,0,253,0,0,0,unrefactored
2,17,true,false,0,28,0.35714285714285715,10,72,true,3,0.0,0.0,false,true,true,false,false,5,1.0,2207,9,37,13,925,286,37,2170,0,37,0,unrefactored
